0.2947	0.4947
0.7077	0.9992
0.7315	1.0653
1.1591	1.3254
1.3341	1.5208
1.3520	1.5117
1.4091	1.7111
1.5475	1.7519
2.0996	2.2872
2.6852	2.9985
2.7151	2.9417
3.3317	3.4843
3.8824	3.9603
3.9986	4.1986
4.2802	4.5730
4.3069	4.5280
4.4027	4.5904
4.8352	5.0352
5.1099	5.2969
5.6704	5.8723
5.8568	6.2249
5.8632	6.2766
6.1939	6.3965
6.6690	6.8056
6.8675	7.0675
7.1154	7.2274
7.3530	7.4369
7.4401	7.5307
7.6264	8.2380
7.6592	8.3879
7.8732	9.0455
7.8789	8.5324
7.9356	8.9848
7.9438	8.3123
7.9617	9.1353
8.2649	9.0189
8.4724	9.2308
8.5391	9.5868
9.0636	9.5589
9.0697	9.7617
9.1707	9.6514
9.2547	9.6965
9.5082	10.0007
9.7855	10.1361
9.8216	10.0254
9.9393	10.1751
10.0424	10.4246
10.2241	10.5883
10.4401	10.6988
10.6858	10.8398
10.7423	10.8433
10.9413	11.0948
11.1274	11.2171
11.1584	11.3672
11.1806	11.3651
11.3012	11.4689
11.8628	12.2759
11.9356	12.4094
12.0894	12.4229
12.1337	12.4520
12.3770	12.5246
12.4284	12.5544
12.5517	12.7499
12.7617	12.8227
13.1490	13.3490
13.7087	13.8284
13.8472	13.9622
13.8733	14.3177
13.9015	14.4942
13.9536	14.2642
14.2748	14.8536
14.3261	14.8874
14.6204	15.0240
14.6692	14.9900
15.1323	15.2998
15.2076	15.5721
15.2458	15.6243
15.2964	15.5616
15.4637	15.8273
15.5758	15.7263
15.6516	15.9039
15.9622	16.0180
16.1161	16.3766
16.2556	16.5161
16.6911	16.8343
16.7499	16.9921
16.9974	17.1974
17.2424	17.6164
17.3261	17.4672
17.4728	17.6530
17.4866	17.7772
17.4963	17.8192
17.6285	17.8330
17.8926	18.0926
18.3678	18.5057
18.3921	18.6065
18.5392	18.6776
18.6500	18.9744
18.6521	19.1458
18.7240	18.9195
18.7549	18.9892
19.0314	19.3008
19.0965	19.7755
19.2280	19.4987
19.2597	20.0657
19.4207	20.2277
19.4741	19.9534
19.6596	20.5095
19.8639	20.1305
20.1050	21.0054
20.2097	20.9597
20.2250	21.0167
20.2705	20.9231
20.6981	21.0607
20.7270	21.0489
21.0325	21.2732
21.1676	21.4204
22.1389	22.6740
22.1531	22.5610
22.2553	22.8081
22.2750	22.7737
22.8463	23.0080
22.8471	23.1179
23.1078	23.2105
23.4050	23.6050
23.7599	24.3609
23.7754	24.0226
23.8646	24.5654
23.9172	24.5787
24.1986	24.4585
24.2973	24.5837
24.7196	25.4285
24.7547	25.2811
24.8082	25.7544
24.8357	25.8003
24.8613	25.1219
25.2170	26.2430
25.3685	26.4017
25.5081	26.9006
25.5355	26.4780
25.8707	27.2571
26.0408	26.5321
26.1164	26.8456
26.2422	26.7699
26.3321	27.4588
26.3459	27.3308
26.3939	27.3175
26.4169	27.5515
26.4524	27.2221
26.5004	27.9070
26.5948	27.9527
26.6037	27.7411
27.0110	27.4247
27.5174	28.3423
27.6354	28.4064
27.7529	28.0397
27.8249	28.6269
28.2276	28.6419
28.3082	29.3773
28.3288	28.9026
28.5937	29.4925
28.6800	29.4756
28.7284	29.5708
28.8188	29.3332
28.8366	29.6311
28.8613	29.3538
29.3592	29.6712
29.9059	30.0509
30.0555	30.4588
30.0663	31.0259
30.1131	31.1622
30.1893	31.3003
30.4902	31.8269
30.4929	31.0559
30.5006	30.8979
30.5330	31.0869
30.7161	31.7422
30.9461	32.0570
31.1285	31.8084
31.2333	32.3944
31.3718	32.7286
31.4332	32.0558
31.6719	32.3329
31.7085	32.1880
31.9114	32.8308
31.9469	33.1130
32.0272	32.6483
32.1990	33.2115
32.4639	33.1072
32.4787	33.1969
32.9421	33.6194
33.2034	33.8908
33.3200	34.1318
33.4201	33.7089
33.5236	34.3083
33.5875	33.8853
33.7117	34.0164
33.8367	34.3713
34.1342	34.3891
34.4111	34.5086
34.5918	34.8860
34.6750	34.8634
34.9668	35.1605
35.0999	35.3389
35.1754	35.3497
35.6643	35.8643
36.0292	36.1965
36.1689	36.2412
36.3392	36.4271
36.4938	36.5985
36.5345	36.9072
36.5972	36.7807
36.7085	37.0471
36.7543	37.2263
37.0794	38.2209
37.1173	38.3724
37.1621	37.4822
37.1948	38.5285
37.2399	38.5771
37.3400	38.4864
37.4051	38.6732
37.8542	38.5910
37.9526	38.8323
37.9883	38.4106
38.3996	38.8173
39.0813	39.1504
39.1823	39.4209
39.2029	39.4104
39.2551	39.7661
39.3470	39.9036
39.5050	39.8800
39.5581	39.7931
39.7196	39.9012
39.9367	40.0082
39.9805	40.1177
40.0024	40.1259
40.0639	40.8282
40.1310	40.9551
40.2275	41.0999
40.3514	40.6564
40.3671	40.7408
40.4203	40.9198
40.7026	41.3782
40.7077	41.3800
41.1698	41.6644
41.3989	41.6484
41.5162	41.7563
41.6672	41.8357
41.7146	42.1331
41.8219	42.1756
42.3987	42.4740
42.5371	42.6578
42.6658	42.7306
42.7119	42.9671
42.8292	43.1960
43.0002	43.4809
43.1990	43.7216
43.2870	43.6772
43.3670	43.6952
44.1400	44.2465
44.1467	44.3966
44.5251	44.5883
44.9526	45.0033
45.2306	45.4570
45.2488	46.0569
45.3019	46.1108
45.3733	45.8213
45.5724	46.7416
45.5980	46.6758
45.8213	46.8015
45.8411	46.5965
46.0265	46.9801
46.1457	47.0004
46.4096	46.7488
46.6291	46.9093
47.0383	47.1700
47.4256	47.6668
47.4967	47.6744
47.7065	47.9791
47.7450	48.0291
47.7504	47.9532
47.9887	48.3498
48.1099	48.3623
48.2242	48.5142
48.6352	48.6901
48.7998	48.9183
48.9678	49.0270
49.3109	49.4073
49.5971	49.8949
49.7474	50.2190
49.7827	50.0175
49.8307	50.1928
50.2111	50.4514
50.2162	50.6984
50.3339	50.5351
50.3660	50.7675
51.0388	51.1118
51.2568	51.5635
51.3782	51.5846
51.4895	51.6880
51.5003	51.6930
51.7006	52.3938
51.7081	52.1420
51.7211	52.3642
51.8500	52.1232
51.8678	52.2394
52.1658	52.5748
52.4632	52.6455
52.6873	52.7596
52.7157	52.8653
52.9041	53.1763
53.0319	53.3041
53.6632	53.7573
53.8462	53.9290
54.1279	54.4669
54.2336	54.5214
54.3326	54.5869
54.6376	54.8689
54.6529	54.9095
54.6779	55.3586
54.7111	55.3808
54.7978	55.1910
55.1090	55.7979
55.3934	56.4806
55.4043	56.5233
55.4934	56.6781
55.6242	56.7495
55.7185	56.1423
55.9055	56.5166
56.0783	56.7939
56.1387	56.5615
56.2375	56.7743
56.2402	56.8961
56.9638	57.2236
56.9958	57.7317
57.0155	57.8087
57.0969	57.9734
57.1355	57.7588
57.2531	58.0142
57.3256	57.7771
57.8551	58.0097
58.2974	58.6867
58.3069	58.7991
58.5410	58.8837
58.5958	59.0874
58.6919	59.0225
58.8306	59.1954
59.3306	59.4488
59.4252	59.6269
60.1381	60.4188
60.2008	60.5858
60.4119	60.5684
60.6038	60.7900
60.7392	60.8249
60.9486	61.0954
61.1406	61.4948
61.1749	61.3274
61.1989	61.4404
62.4212	63.0342
62.4540	63.1534
62.4598	62.9559
62.6038	63.3373
62.9772	63.3960
63.1706	63.5205
63.2075	63.6291
63.2880	63.5665
63.3959	63.6150
64.0948	64.2416
64.1245	64.3831
64.4628	64.6266
64.6437	65.2052
64.7262	65.9062
64.7633	65.6902
64.8610	65.7126
64.9760	65.6790
64.9985	66.4936
65.1541	65.6843
65.1990	65.7492
65.2838	66.6558
65.4368	66.2986
65.4875	66.5984
65.5475	66.3063
65.7153	66.7388
65.7692	66.5131
66.0733	66.7946
66.7822	66.9884
67.0112	67.0715
67.0849	67.2133
67.2383	67.3415
67.2582	67.4979
67.6721	67.8721
68.0423	68.1029
68.3399	68.5850
68.3928	68.8565
68.5505	69.8430
68.5545	69.0483
68.6513	69.9288
68.7169	69.2936
68.7477	70.3573
68.7821	70.5356
68.8782	70.0096
68.8955	69.4852
69.0550	70.1654
69.1663	70.7185
69.3745	70.3729
69.5849	71.3391
69.7628	70.4932
69.7688	70.6740
69.7812	71.4515
69.8486	71.3630
69.9809	71.5204
70.1666	71.5874
70.2582	70.7751
70.5580	71.3906
70.7795	71.8769
71.3848	71.6875
71.5173	72.2635
71.5861	71.9623
71.6056	72.7292
71.7706	73.0632
72.0344	72.9878
72.1307	73.0850
72.1473	73.5179
72.2015	72.6408
72.2307	73.2004
72.2883	73.3385
72.3897	73.5175
72.5207	73.0678
72.6276	73.2052
72.9916	73.5924
73.1192	73.5018
73.6220	73.6870
73.7995	73.8546
74.3524	74.4477
74.4005	74.5626
74.5976	74.9810
74.6573	75.0700
74.8521	75.0295
75.0597	75.2085
75.0721	75.6515
75.1235	75.5845
75.1678	75.6381
75.3605	75.6673
75.6857	75.8084
75.7596	75.9840
76.0247	76.1490
76.2214	76.6261
76.2225	76.3719
76.3837	76.5222
76.4692	76.6345
76.9022	77.3904
76.9024	77.4770
77.0109	77.6810
77.1075	77.3542
77.2155	77.4954
77.4725	77.7709
77.5406	77.7778
77.8091	77.8702
77.9205	78.7183
77.9269	78.2719
77.9607	78.7191
78.1844	79.0130
78.2965	78.5709
78.3255	79.2684
78.3984	78.9918
78.5619	79.0855
78.5991	79.2645
78.8336	79.5198
78.8822	79.6168
79.3182	79.7575
79.3730	79.5684
79.6266	80.5737
79.6631	80.0319
79.7224	80.8150
79.7391	80.7657
79.8892	80.8276
80.0902	80.7881
80.2285	80.6261
80.3255	81.2551
80.5062	81.2638
80.6886	81.0412
80.8873	81.1252
81.0638	81.2844
81.5714	81.8739
81.6124	81.7719
81.8284	82.2192
81.8755	82.5921
81.8977	82.1472
82.0612	82.5497
82.1657	82.7875
82.2730	82.8844
82.4626	83.1071
82.7198	83.0363
82.7952	83.1929
82.9848	83.5005
83.0789	83.5546
83.4014	83.6232
83.7142	83.8525
83.7660	83.9311
83.9322	84.0273
84.0848	84.1742
84.2208	84.2886
84.5774	84.6673
84.6312	84.9187
84.6981	84.8689
84.7203	85.0443
85.2117	85.2808
85.3930	85.4639
85.5071	85.7203
85.6854	85.9480
85.8230	85.9904
86.0052	86.0663
