200.8984	203.3413
202.1957	204.4191
202.6937	204.8390
203.3009	205.4521
205.0654	206.8344
205.6453	207.3160
206.1877	207.9785
206.2030	208.0601
207.4934	210.3959
208.7561	210.9629
209.8380	212.1589
210.3306	212.4833
210.8636	212.8484
211.7890	213.3048
213.0598	214.9231
213.2702	215.4160
214.1054	216.7447
214.5682	216.9122
216.7844	218.4173
217.1803	218.8036
217.3394	218.8018
217.7160	219.2421
218.7411	220.7812
219.0262	220.8419
219.2364	221.0209
220.3600	221.9277
221.8517	224.0717
221.8648	224.1444
221.9561	224.0339
222.6228	224.3699
225.3586	227.2716
226.0017	227.6802
226.4300	228.1335
228.8033	230.7139
228.9510	231.0426
229.2297	231.0367
230.6608	232.2829
231.3690	233.0590
231.9693	233.7549
232.9608	234.6631
233.2433	235.3763
233.3314	235.3283
234.4851	236.0166
234.8862	237.6819
235.4577	238.0766
237.9329	239.7018
238.0311	240.0422
238.5564	240.4132
238.6566	240.7146
238.9629	240.8866
239.0506	240.9087
239.5153	241.1528
241.7288	243.5495
243.1628	245.0410
243.2372	245.3034
243.8883	245.7686
243.9854	245.9273
244.7155	246.4875
245.0621	246.5410
245.5990	247.3084
246.1068	247.7207
246.6953	248.6486
246.8515	248.8328
247.3276	249.2692
247.6788	249.9635
248.1988	250.8183
248.7285	251.3612
250.6934	252.2397
252.3402	254.2261
252.3955	254.7317
252.4141	254.7263
253.3082	255.2130
253.9520	255.7206
254.5511	256.2420
255.1628	256.9028
255.6361	257.3429
255.7161	257.6755
256.2677	258.1973
256.3799	258.7020
256.4825	258.9602
256.9479	260.9901
257.0382	261.3013
257.1247	261.5833
258.0111	263.0579
260.0945	264.2073
260.1947	264.2795
262.1075	265.0711
262.7309	265.1589
263.6738	265.4941
263.9047	265.5833
264.7453	266.4891
265.8202	267.7499
265.9590	268.1434
266.2140	269.1298
266.2857	269.2797
266.8250	269.3779
266.8733	269.5326
268.6170	271.0307
268.7202	271.3784
269.2390	271.8455
269.3993	272.1469
270.0230	272.6017
270.4137	273.3926
270.7408	273.8904
271.3998	274.2474
272.5688	274.8832
272.6604	274.7245
272.8550	274.7343
273.8045	275.6208
274.0618	275.6847
274.4869	275.9430
274.8974	276.5368
274.9792	277.0342
275.1635	277.0856
276.7079	278.4014
277.3399	280.0558
277.9029	281.1793
278.4771	281.4422
278.9351	281.5449
281.2622	282.8199
281.6930	283.7190
282.0349	283.8231
283.3807	284.9727
284.2508	286.3765
285.8952	287.6134
286.0673	287.8052
286.3518	288.2485
287.4481	289.3461
287.5083	289.3900
288.2646	289.8422
288.4428	290.3048
289.5000	291.3132
289.6646	291.5078
290.0307	291.9475
290.1699	292.2342
290.5636	292.6454
290.8018	293.0772
291.0885	293.6441
292.2690	294.4014
292.8101	294.6853
292.9429	294.9340
294.6779	296.7531
295.9787	297.8743
296.3185	298.1002
297.1706	298.6315
297.4540	299.1957
297.5505	299.1761
297.8993	299.5374
298.4353	300.1071
298.8567	300.6132
298.8943	300.7493
303.1257	304.9308
303.6165	305.1715
304.8075	306.4801
306.1171	308.5034
306.1263	308.4803
307.0145	309.4234
307.2502	309.6841
308.3440	311.0480
308.8223	311.3751
309.6656	311.4485
310.0824	311.9203
311.0766	312.5098
311.7705	313.4377
311.9397	313.8159
312.0984	313.8666
312.5045	313.9985
313.9206	316.4234
314.0816	316.8690
314.0833	317.0198
314.6945	318.1778
315.6501	318.7144
316.2034	318.7860
317.4632	319.7264
317.7889	320.1329
318.0753	320.1542
319.8569	321.5310
321.5317	323.0559
322.2985	324.4377
323.2109	324.9533
323.3126	324.9634
323.8826	325.7008
323.9938	325.9437
327.9678	329.7244
328.8728	330.4539
329.7258	331.3893
330.5113	332.0508
331.0587	332.5989
331.5553	333.1840
332.0256	334.0170
332.0321	334.1454
332.4911	335.5459
332.8773	335.8585
333.0418	336.0159
333.7348	336.6914
333.9412	336.6844
334.5527	337.1901
334.6781	337.2640
334.8075	337.4569
335.6743	338.0444
336.1118	338.1822
336.2470	338.0661
338.1970	339.9025
338.4534	340.0487
338.6145	340.3763
338.9547	340.5229
339.7320	341.3063
340.2878	342.5007
340.5079	342.9253
343.1413	344.6164
343.6592	345.3579
343.9893	345.9431
344.0828	346.0470
344.5785	346.1882
345.4795	347.3527
346.5134	348.3352
348.1608	350.0134
350.5732	352.2428
351.6488	353.2850
352.8655	354.5996
354.7495	356.7380
354.7995	356.6506
355.4433	357.1751
355.4627	357.2841
356.0854	357.9238
356.4087	357.9627
357.1910	359.0459
357.2890	359.0157
357.8365	359.3483
358.5434	360.0344
359.2928	361.3088
359.5596	361.5320
360.3477	361.8789
361.4942	363.1916
362.8053	364.9089
364.5429	366.1682
366.0316	367.6861
366.7285	368.3873
367.0223	368.5516
367.4045	369.2807
368.3792	370.0707
373.2947	375.9825
373.3598	376.0704
373.5897	376.4014
373.7158	376.3408
376.0755	378.0082
376.4468	378.8205
377.4690	379.7183
378.3259	380.5208
378.3352	380.5267
379.0427	380.6930
379.4206	381.2851
380.0306	381.9602
380.8517	382.7625
380.8547	382.7598
381.3358	382.9606
381.4710	383.2578
381.8989	383.5975
382.8201	384.8310
382.8325	384.7525
383.1618	384.9958
384.7319	386.3556
385.3825	387.4240
385.3982	387.6299
385.5820	387.7066
390.9544	392.5930
392.6180	394.9718
392.6455	394.9351
392.7993	395.0238
393.9125	395.6220
394.6198	396.1126
395.3295	397.1779
395.3360	397.3417
395.4050	397.3840
396.0366	397.9424
396.1806	398.2195
397.4180	399.1580
398.3021	399.9460
398.6793	400.4929
399.3168	401.7821
399.3254	401.7426
400.1658	403.0949
400.5530	403.5365
400.9628	403.8758
403.3573	405.2095
403.8497	405.9367
404.7892	406.2319
406.3214	408.1617
406.8978	408.9854
408.1964	410.1315
408.4034	410.4634
408.5511	410.5551
410.9128	413.8132
411.1788	414.7149
411.2441	414.7993
411.4510	415.2803
411.5577	415.1749
411.6189	415.2950
411.9475	415.4743
413.5423	416.5511
414.1279	416.8764
414.2187	417.1226
415.6442	417.4872
417.5357	419.3964
417.5725	419.4326
418.4724	420.2147
418.8995	420.3760
419.5717	421.5188
419.8186	421.6072
419.8892	421.8575
421.6534	423.2706
422.4233	424.3389
422.5546	424.8979
423.1322	425.4233
424.0135	426.3808
424.2635	426.5186
424.4740	426.8179
424.7153	426.9428
424.8578	426.9907
425.3332	427.4578
426.0289	428.0795
426.0805	427.9121
428.0300	429.8246
428.8326	430.5378
429.1743	431.1992
429.3767	431.6952
429.5446	431.9647
429.8037	432.3844
430.1625	432.7324
430.3165	432.7701
431.1978	433.0167
431.8397	433.9876
432.3173	434.2122
432.5796	434.4733
433.3021	434.7399
434.1314	435.6595
434.8376	436.3824
435.7270	437.1465
436.0225	439.1292
436.0920	439.3477
436.2655	439.4343
436.8573	440.3593
437.5572	440.8488
437.9816	441.2576
438.3624	441.6405
439.1172	442.0320
440.2512	442.8350
441.0535	443.5736
441.0991	443.6048
443.0803	444.9362
443.9502	445.4025
445.3560	447.1932
445.6022	447.7044
445.6040	447.6503
446.3222	448.5311
446.3460	448.6491
446.7772	449.1399
447.0986	449.6198
447.4866	449.8971
447.5626	449.8976
448.3482	450.5212
448.8504	450.9766
449.8375	451.5811
450.4687	452.2913
451.4719	453.0170
451.6327	453.3112
452.1948	454.1738
453.1864	454.6810
453.6365	455.4043
456.3558	458.1249
457.4789	459.3239
458.3211	460.7474
458.5173	461.6108
458.6491	462.0066
459.4471	462.7331
459.4846	462.7750
459.6521	462.7513
460.3567	463.0413
460.7746	462.9104
461.3347	463.0618
461.5957	463.5000
462.2869	464.1104
463.8456	466.0881
463.8876	466.1815
465.4800	467.1791
470.3320	472.4271
470.7376	472.8075
470.8958	472.8464
473.1259	474.6672
474.8485	476.7259
475.6849	477.1237
476.0347	478.0361
476.1522	478.2059
477.0618	478.7140
477.3378	479.1303
477.4783	479.4504
477.8280	479.9070
477.9711	479.9802
478.6445	480.2776
480.2748	482.5020
480.3589	483.0657
480.6667	483.9854
480.7905	484.4476
480.8702	484.6342
481.1087	485.3620
481.1211	485.3393
481.7672	486.0904
481.8435	486.1632
482.0131	486.3059
482.4516	486.5434
482.4859	486.6247
482.4999	486.7459
483.9340	487.7361
484.6248	488.1374
484.8561	488.4687
485.2996	488.6856
485.4320	488.8932
485.8915	488.9955
486.6484	489.2176
486.8504	489.2522
487.1699	489.3908
487.7838	489.7669
488.9861	491.0028
489.0653	491.1660
489.4573	491.5727
489.7529	491.8448
489.7731	491.8662
490.5504	492.1178
492.5263	494.3459
493.7071	495.2960
494.0813	495.8780
495.2955	496.8791
495.5395	497.4637
496.5046	498.4326
496.6169	498.6342
496.8015	498.7547
498.0304	499.5228
498.1564	499.6929
499.2174	501.1533
499.6095	501.5581
501.1843	503.7554
501.2754	503.8336
501.4492	504.3689
501.7420	504.6934
501.8592	504.7605
502.0849	505.0262
503.2895	505.4630
503.2950	505.3403
504.1241	505.6328
504.4178	505.9649
504.6750	506.5753
505.0854	506.6193
505.3681	507.0127
505.5915	507.4349
506.4394	507.9939
506.7707	508.3749
507.1070	508.7369
507.8653	509.4732
508.8871	510.7487
509.0145	511.3489
509.0899	511.3860
509.2037	511.5848
509.9769	512.1864
510.0080	512.0342
510.1538	512.2588
510.6228	512.3033
514.7835	516.5162
515.2458	517.0390
518.2347	519.9325
519.0492	521.3836
519.0659	521.4950
519.3800	522.0889
519.4567	522.0622
519.7496	522.4672
520.3879	522.7305
521.3885	522.9164
522.1148	523.9288
522.5277	524.5583
522.8061	524.7181
523.8572	525.6018
524.7989	526.5743
525.1527	527.4166
525.4888	527.7247
525.8638	527.7609
526.8993	528.6887
528.2782	530.1552
528.7059	530.2392
529.0909	530.7496
529.7614	531.7598
529.9546	531.9626
530.6277	532.1337
531.0012	532.9002
531.6992	533.7137
532.1576	533.9795
532.7233	534.8960
532.7375	534.8225
533.8701	535.3787
536.3056	538.7261
536.5879	539.0313
536.7102	539.3338
537.2036	539.8341
537.5103	539.9829
539.5053	541.0624
540.1974	542.0178
540.3700	542.0180
541.8697	543.6952
542.7514	544.4677
543.9975	545.9566
544.8902	546.4419
546.5643	548.2474
547.6235	549.4754
547.8781	549.5602
548.2608	550.4345
548.7106	550.8762
548.9148	550.7384
549.8842	551.6902
552.7730	554.5000
555.3733	557.1929
555.5229	557.5198
555.7951	558.2895
555.8723	558.4291
556.2318	558.8049
557.7090	559.5182
557.8488	559.5781
558.5694	560.1666
560.0089	562.3662
560.0150	562.2889
560.8980	562.7454
562.2558	563.8317
562.4919	564.1447
562.7258	564.4024
563.6383	565.3633
564.1607	565.8935
565.0504	566.6881
565.3871	567.9005
565.4076	567.9519
565.4898	568.1131
565.5598	568.2086
565.6330	568.4239
565.9300	569.0266
566.1914	569.0854
566.7201	569.6511
567.3282	569.7588
568.1498	570.0191
568.5356	570.5503
569.0898	571.7013
569.0924	571.5968
569.5120	572.6462
569.6480	572.8728
570.9458	573.8348
571.3232	573.9031
572.1393	574.3359
572.5147	574.4563
574.2736	575.8839
574.5697	576.1080
574.9565	576.5394
575.9819	577.4535
578.2703	580.1743
578.7439	580.5235
579.1773	580.8272
580.2693	581.8422
581.5123	583.0910
582.1654	584.1061
583.2366	584.9506
584.1352	585.8255
585.0310	587.1099
586.3378	587.9641
587.4082	589.1513
588.2986	590.1621
588.7207	590.7994
588.9826	591.2498
589.0992	591.4794
589.1524	591.4541
589.6722	592.4548
589.7848	592.5657
590.6445	593.3155
591.1785	593.7853
591.2549	593.8201
592.0054	594.5909
592.3204	594.6357
592.8285	595.2390
593.5214	595.9005
595.8981	597.4981
597.0607	598.7936
598.0016	599.8437
598.9617	600.6962
599.6519	601.7868
600.4362	602.4832
601.4985	603.8290
601.6208	603.9533
602.3982	604.3439
603.9576	606.0787
604.0515	606.6406
604.8338	607.2635
606.2005	608.2268
607.2433	609.1004
608.4345	610.0686
609.5359	611.6128
609.6536	611.8373
610.1623	612.4643
610.9722	613.6242
610.9913	613.4464
612.7885	614.4060
613.8557	615.5500
614.1864	615.9826
614.7754	616.2710
614.9296	616.6553
615.5358	617.4524
615.8256	617.8954
615.9897	618.5565
616.1586	619.1392
616.4117	619.5681
616.4640	619.5517
616.6652	619.7083
618.1011	619.8768
619.5262	621.5440
619.5750	621.6569
620.5774	622.1527
620.9597	622.7136
622.1359	623.6920
622.7291	624.7881
622.9419	624.8643
623.2544	625.1489
623.6361	625.6677
623.6461	625.6731
624.7671	626.3419
625.7025	627.7888
626.1205	627.9489
626.7772	628.4373
629.5036	631.2100
629.6568	631.5032
630.3498	632.7553
630.5179	633.0814
630.5469	633.2402
630.7121	633.2895
632.8949	634.5265
633.8743	635.5382
634.1123	635.9199
634.3662	636.6722
635.0268	636.9512
635.8012	637.4848
637.0887	638.8011
637.1203	638.8195
637.4262	639.0401
637.8551	639.7804
638.8970	640.4241
639.5245	641.3493
640.0708	641.6861
642.2721	643.8350
642.5242	644.3641
642.9705	644.6818
643.3356	645.2840
643.4246	645.4674
643.8657	646.3769
643.9105	646.4286
644.0574	646.6639
644.0727	646.5261
644.5111	646.8573
644.9219	647.1807
645.1467	647.4021
645.2930	647.4845
645.4987	647.5688
645.8700	647.7981
646.3218	648.4879
646.4519	649.0752
646.4759	649.0466
646.9416	649.7137
647.1014	649.6790
647.8452	650.4038
648.8861	651.6119
649.0725	651.6445
649.3499	652.1502
649.4685	652.2205
650.4753	652.6767
651.3134	653.0011
652.4829	654.1050
652.6598	654.4362
652.8078	654.3868
653.6466	655.8633
653.6810	655.6433
656.3055	657.8783
656.4533	658.3292
657.2203	660.4041
657.3956	660.6579
657.5958	660.8230
657.6650	661.0414
658.5374	661.6289
658.7254	661.7658
661.0513	662.6502
662.5182	664.7788
662.5297	664.8521
664.1390	666.5593
664.7786	666.8350
665.8453	667.5494
665.9993	667.8495
666.0214	667.8281
667.7364	669.4591
668.1459	670.1928
668.3418	670.7986
669.1237	671.0428
669.2978	671.0912
670.2133	671.7039
672.2884	674.1672
672.3593	674.2130
673.0636	674.8645
673.5091	675.0764
673.8262	676.1572
674.1459	676.5456
674.4816	676.7107
674.7837	676.7707
675.6116	677.3477
675.7389	677.4108
676.5661	678.6396
676.6794	679.0794
677.3170	680.1166
677.3789	680.2186
677.7561	680.3773
678.1760	681.1673
678.2868	681.0623
678.9079	681.6527
678.9707	681.7067
679.4983	682.1092
680.0970	682.5124
680.5349	682.9212
681.3208	683.3070
682.4651	684.3424
682.5514	684.5957
683.2344	684.9374
683.4956	685.4927
683.7114	685.9933
683.9326	686.7040
683.9678	686.6635
684.0279	686.7931
684.6095	686.8805
685.1691	686.9568
685.8505	687.7141
687.4448	689.1233
688.1147	690.4798
688.3891	690.8048
688.3980	690.7024
688.5283	690.7770
691.7370	693.6008
692.6971	694.4950
693.2988	694.9447
694.7476	696.8036
695.2648	697.0079
696.4280	698.4490
696.6139	698.6495
696.6185	698.5001
698.0416	699.5991
698.8087	700.7207
699.2348	700.9058
700.7954	702.6010
702.1108	703.9731
702.4756	704.4034
702.4960	704.6642
703.7641	706.1401
703.9508	706.2631
703.9578	706.2501
705.0535	706.6405
707.7100	709.3527
707.9767	709.6206
710.0636	711.8103
710.6838	712.4281
711.3156	713.1732
711.9848	713.5631
712.3781	713.9386
713.0370	714.9081
713.4456	715.5273
713.7620	715.9407
715.6078	717.1636
716.6195	718.7387
716.7635	718.6543
718.9358	720.5806
719.4970	721.2695
719.5133	721.3264
720.3928	722.7586
720.4535	722.8361
720.8993	723.5551
720.9439	723.8496
721.5625	723.8642
721.9749	724.0950
724.2474	726.0969
724.9204	726.6509
725.2625	727.2648
726.9019	728.7711
726.9771	729.0534
727.0180	728.9288
727.2096	729.2068
728.0137	730.1299
728.1847	730.4959
729.5139	730.9813
729.7715	732.1356
729.8494	732.5229
729.9387	732.6971
730.0778	732.9696
731.2715	733.9468
734.7889	736.6740
734.9155	736.9781
735.4344	737.2411
736.8135	738.6935
737.3254	739.0043
738.6420	740.5229
739.5659	741.3443
742.5875	744.4864
743.5153	745.6799
743.5995	745.8685
743.9595	746.2108
744.1880	746.3247
745.8886	748.3330
746.0949	748.8265
746.8823	750.3074
746.9106	750.2283
747.3257	750.5429
747.5762	750.5455
750.0588	751.7096
750.2804	751.8512
753.1174	754.6352
754.0706	755.9395
755.7316	757.4023
757.0041	759.3408
757.0165	759.4632
757.5634	759.5658
762.0845	763.8599
762.6809	765.0771
763.3561	766.5235
763.5618	767.2994
763.6095	767.3273
763.8266	767.5971
764.3869	768.1039
764.4061	768.2424
764.5716	768.2335
764.9474	768.4509
765.4684	768.7319
765.7199	768.8714
766.1827	769.2641
766.6710	769.4228
767.1745	769.7813
767.8051	769.7659
770.4493	772.0316
770.7252	772.4786
770.7422	772.4050
771.1141	773.0115
771.6980	773.6202
771.7656	773.5125
772.5542	774.1726
773.5725	775.2661
773.8631	775.5215
774.4159	776.7576
774.4269	776.8961
774.4702	777.2118
775.0104	779.1251
775.0346	779.0367
775.2612	779.2831
775.3884	779.4134
775.4377	779.4681
776.4716	780.6152
776.7546	780.6622
777.1470	780.9713
778.0263	782.0287
778.0842	782.1537
778.2359	782.2344
778.7430	782.6985
778.7490	782.7180
779.5535	782.9637
780.1857	783.1708
781.1408	783.5883
782.1844	784.1602
782.9379	784.7695
783.5721	785.1161
783.8461	785.3038
784.1208	785.8158
784.1917	786.1442
785.9867	787.7394
786.2907	787.8187
786.9390	788.9900
787.0590	788.8646
789.6527	791.4999
790.2846	792.1409
790.4852	792.6097
791.0483	793.6794
791.0565	793.8856
794.4613	796.0048
795.3310	797.3080
795.3548	797.1728
795.5406	797.4383
795.9455	797.6049
796.2660	798.5272
796.6865	798.8926
797.3661	799.1535
797.7655	799.7617
797.9157	800.1466
798.2036	800.1098
798.7577	800.4312
799.5044	801.5235
800.4568	802.1734
800.8255	803.3246
800.8411	803.2416
801.6334	803.9135
802.6269	804.6442
803.6208	805.5568
803.8198	805.8333
804.1509	806.5636
804.2690	806.6786
805.4490	807.2105
806.1780	807.6884
806.5020	808.1527
807.4522	809.4044
808.5849	810.5555
808.6408	811.0036
808.8542	811.2076
810.6408	812.7411
810.6579	812.7180
810.9374	813.1356
811.9953	813.7518
812.7495	814.7054
812.7542	814.6881
813.0975	815.1020
813.5171	815.5096
813.7115	815.6861
813.7209	815.8712
814.0736	815.9038
814.7178	816.3814
816.0971	817.5437
816.4132	818.4362
817.7953	819.5516
817.9351	820.1434
818.0326	820.4578
818.6838	820.7156
819.0569	820.9514
819.3797	821.2381
819.9296	821.8537
820.6866	822.3283
821.7331	823.3780
822.2731	824.3023
825.2770	826.9148
827.6441	829.2821
828.2781	829.9079
830.3194	832.3018
831.3775	833.0516
832.3486	834.0871
833.6277	835.4107
833.9945	836.0312
834.1889	836.2722
834.5815	836.6359
834.7517	836.9612
835.1222	837.5830
835.2009	837.5545
835.4921	837.8788
835.8983	838.6389
835.9581	838.6334
836.0791	838.6895
836.3467	838.8577
836.7812	838.9301
837.6958	839.2386
838.7025	840.5472
839.7506	842.0292
840.0037	842.1459
840.5064	842.3228
840.9609	842.5934
841.9039	843.8044
841.9132	843.7821
842.2736	844.3037
844.9445	846.5945
846.3914	848.1253
846.7119	848.7615
847.0200	849.0720
847.5349	849.3411
847.8865	849.4692
849.9509	851.5065
850.2733	852.4865
850.3687	852.7456
850.6932	852.6776
852.3803	853.9820
852.6913	854.3836
852.9714	854.9388
854.3372	856.8223
854.7999	857.6378
854.8613	857.6698
855.4658	858.2208
855.4660	858.1713
855.8805	858.4211
856.3353	858.4887
857.6124	859.3635
859.7309	861.2006
861.3650	863.5392
862.2718	864.4125
862.3386	864.4404
864.7182	866.2943
865.5238	867.7641
866.3087	869.2903
866.7098	869.4355
866.8305	869.7213
867.9843	871.5870
868.1631	871.8856
868.2038	872.0426
868.4561	872.6276
868.5417	872.7170
868.6373	872.8296
868.8159	872.7915
871.4620	873.4649
874.5365	876.2395
875.2138	876.6952
875.6449	877.2768
876.7763	878.5604
877.6077	879.2528
878.6585	880.2468
878.9382	880.6938
879.2001	880.8631
879.8165	881.4187
880.0555	881.7117
880.1689	881.8256
880.3542	881.9172
882.8029	884.5433
882.9216	885.2267
883.1034	885.4950
883.1040	885.5322
884.7386	886.3645
885.1287	887.7315
885.2848	888.1930
885.3656	888.4502
885.7274	889.1086
887.5318	889.9741
887.8974	890.0427
888.2671	890.1399
890.4058	892.3259
890.5165	892.2822
890.7812	892.5525
892.8649	894.5387
894.0366	895.6656
895.1723	896.8606
895.8842	897.5799
896.7617	899.2226
896.7862	899.3078
896.7954	899.1521
897.4697	899.8217
897.7586	900.1905
898.0346	900.3373
898.6159	900.4057
900.2316	902.3194
901.7332	903.4567
902.0477	903.9018
904.1704	905.9444
904.5505	906.3191
906.2721	908.0411
907.0450	908.9904
907.9443	909.6105
908.1667	909.6330
908.4206	910.0356
909.7235	911.6900
910.0063	911.9906
910.3236	912.6370
910.7661	913.6436
910.9081	913.7331
911.1379	913.8282
911.8094	914.0639
912.5072	914.2691
913.6011	915.2899
914.3163	915.9281
915.4361	917.6358
915.5367	917.8832
917.8375	920.3446
918.0143	920.7220
918.1093	920.7331
918.2329	920.7930
919.5203	921.3262
920.2480	922.3166
920.2973	922.4705
920.8371	922.8241
920.9057	923.0169
922.3574	923.9990
922.7219	924.5451
922.9163	924.9971
923.6527	925.7426
923.8117	925.8004
924.5725	926.0643
924.8795	927.1498
925.2603	927.5650
925.3128	927.4199
927.0955	928.7991
927.5967	929.6492
927.6048	929.7633
927.6545	929.8568
928.4088	930.6801
928.4384	930.9737
929.2833	931.7433
931.3991	933.4416
931.5696	934.1175
931.7418	934.6189
932.0977	935.0354
932.2024	934.9803
933.6239	936.0342
